B10 5 10 10.0129 600
2
2.53000000e-08 0
2.00000000e+01 0
2 0 60
1.00000000e-11 4
1.61618858e-11 4
2.61206553e-11 4
4.22159048e-11 4
6.82288632e-11 4
1.10270710e-10 4
1.78218262e-10 4
2.88034319e-10 4
4.65517777e-10 4
7.52364516e-10 4
1.21596294e-09 4
1.96522542e-09 4
3.17617487e-09 4
5.13329756e-09 4
8.29637690e-09 4
1.34085096e-08 4
2.16706801e-08 4
3.50239057e-08 4
5.66052364e-08 4
9.14847367e-08 4
1.47856587e-07 4
2.38964127e-07 4
3.86211093e-07 4
6.24189959e-07 4
1.00880868e-06 4
1.63042507e-06 4
2.63507439e-06 4
4.25877713e-06 4
6.88298697e-06 4
1.11242049e-05 4
1.79788130e-05 4
2.90571522e-05 4
4.69618376e-05 4
7.58991857e-05 4
1.22667397e-04 4
1.98253646e-04 4
3.20415279e-04 4
5.17851515e-04 4
8.36945706e-04 4
1.35266209e-03 4
2.18615703e-03 4
3.53324202e-03 4
5.71038541e-03 4
9.22905968e-03 4
1.49159009e-02 4
2.41069086e-02 4
3.89613105e-02 4
6.29688250e-02 4
1.01769496e-01 4
1.64478697e-01 4
2.65828592e-01 4
4.29629135e-01 4
6.94361702e-01 4
1.12221945e+00 4
1.81371826e+00 4
2.93131075e+00 4
4.73755096e+00 4
7.65677575e+00 4
1.23747935e+01 4
2.00000000e+01 4
102 0 60
1.00000000e-11 1.92997667e+05
1.61618858e-11 1.51811979e+05
2.61206553e-11 1.19415314e+05
4.22159048e-11 93932.09508314
6.82288632e-11 73886.99297013
1.10270710e-10 58119.51415899
1.78218262e-10 45716.81415486
2.88034319e-10 35960.84941028
4.65517777e-10 28286.80681747
7.52364516e-10 22250.40434391
1.21596294e-09 17502.16970979
1.96522542e-09 13767.20799386
3.17617487e-09 10829.28683067
5.13329756e-09 8518.31782546
8.29637690e-09 6700.50943429
1.34085096e-08 5270.62121876
2.16706801e-08 4145.8710422
3.50239057e-08 3261.14246977
5.66052364e-08 2565.21490897
9.14847367e-08 2017.79823796
1.47856587e-07 1587.20024387
2.38964127e-07 1248.49182973
3.86211093e-07 982.06376601
6.24189959e-07 772.4914313
1.00880868e-06 607.64181724
1.63042507e-06 477.97109858
2.63507439e-06 375.97210165
4.25877713e-06 295.73968309
6.88298697e-06 232.62885669
1.11242049e-05 182.98587595
1.79788130e-05 143.93670361
2.90571522e-05 113.22062176
4.69618376e-05 89.05934948
7.58991857e-05 70.05409092
1.22667397e-04 55.10455312
1.98253646e-04 43.34524558
3.20415279e-04 34.09537339
5.17851515e-04 26.81942324
8.36945706e-04 21.09616032
1.35266209e-03 16.59424127
2.18615703e-03 13.05303142
3.53324202e-03 10.26751548
5.71038541e-03 8.07642844
9.22905968e-03 6.35291921
1.49159009e-02 4.99720672
2.41069086e-02 3.93080318
3.89613105e-02 3.09197007
6.29688250e-02 2.43214389
1.01769496e-01 1.91312456
1.64478697e-01 1.50486392
2.65828592e-01 1.18372607
4.29629135e-01 0.93111902
6.94361702e-01 0.73241829
1.12221945e+00 0.57612028
1.81371826e+00 0.45317626
2.93131075e+00 0.35646848
4.73755096e+00 0.28039813
7.65677575e+00 0.22056119
1.23747935e+01 0.17349345
2.00000000e+01 0.13646996
