C12 6 12 12 600
2
2.53000000e-08 0
2.00000000e+01 0
2 0 60
1.00000000e-11 4.7
1.61618858e-11 4.7
2.61206553e-11 4.7
4.22159048e-11 4.7
6.82288632e-11 4.7
1.10270710e-10 4.7
1.78218262e-10 4.7
2.88034319e-10 4.7
4.65517777e-10 4.7
7.52364516e-10 4.7
1.21596294e-09 4.7
1.96522542e-09 4.7
3.17617487e-09 4.7
5.13329756e-09 4.7
8.29637690e-09 4.7
1.34085096e-08 4.7
2.16706801e-08 4.7
3.50239057e-08 4.7
5.66052364e-08 4.7
9.14847367e-08 4.7
1.47856587e-07 4.7
2.38964127e-07 4.7
3.86211093e-07 4.7
6.24189959e-07 4.7
1.00880868e-06 4.7
1.63042507e-06 4.7
2.63507439e-06 4.7
4.25877713e-06 4.7
6.88298697e-06 4.7
1.11242049e-05 4.7
1.79788130e-05 4.7
2.90571522e-05 4.7
4.69618376e-05 4.7
7.58991857e-05 4.7
1.22667397e-04 4.7
1.98253646e-04 4.7
3.20415279e-04 4.7
5.17851515e-04 4.7
8.36945706e-04 4.7
1.35266209e-03 4.7
2.18615703e-03 4.7
3.53324202e-03 4.7
5.71038541e-03 4.7
9.22905968e-03 4.7
1.49159009e-02 4.7
2.41069086e-02 4.7
3.89613105e-02 4.7
6.29688250e-02 4.7
1.01769496e-01 4.7
1.64478697e-01 4.7
2.65828592e-01 4.7
4.29629135e-01 4.7
6.94361702e-01 4.7
1.12221945e+00 4.7
1.81371826e+00 4.7
2.93131075e+00 4.7
4.73755096e+00 4.7
7.65677575e+00 4.7
1.23747935e+01 4.7
2.00000000e+01 4.7
102 0 60
1.00000000e-11 0.17604687
1.61618858e-11 0.13847848
2.61206553e-11 0.10892718
4.22159048e-11 0.08568213
6.82288632e-11 0.06739757
1.10270710e-10 0.05301493
1.78218262e-10 0.04170155
2.88034319e-10 0.03280244
4.65517777e-10 0.0258024
7.52364516e-10 0.02029617
1.21596294e-09 0.01596497
1.96522542e-09 0.01255805
3.17617487e-09 0.00987816
5.13329756e-09 0.00777016
8.29637690e-09 0.00611201
1.34085096e-08 0.00480771
2.16706801e-08 0.00378174
3.50239057e-08 0.00297472
5.66052364e-08 0.00233991
9.14847367e-08 0.00184058
1.47856587e-07 0.0014478
2.38964127e-07 0.00113884
3.86211093e-07 8.95810055e-04
6.24189959e-07 7.04644256e-04
1.00880868e-06 5.54273224e-04
1.63042507e-06 4.35991359e-04
2.63507439e-06 3.42950835e-04
4.25877713e-06 2.69765153e-04
6.88298697e-06 2.12197289e-04
1.11242049e-05 1.66914403e-04
1.79788130e-05 1.31294882e-04
2.90571522e-05 1.03276564e-04
4.69618376e-05 8.12373529e-05
7.58991857e-05 6.39013078e-05
1.22667397e-04 5.02647735e-05
1.98253646e-04 3.95382746e-05
3.20415279e-04 3.11008097e-05
5.17851515e-04 2.44638992e-05
8.36945706e-04 1.92433050e-05
1.35266209e-03 1.51367851e-05
2.18615703e-03 1.19065963e-05
3.53324202e-03 9.36572952e-06
5.71038541e-03 7.36708354e-06
9.22905968e-03 5.79494846e-06
1.49159009e-02 4.55830689e-06
2.41069086e-02 3.58556454e-06
3.89613105e-02 2.82040533e-06
6.29688250e-02 2.21853104e-06
1.01769496e-01 1.74509668e-06
1.64478697e-01 1.37269318e-06
2.65828592e-01 1.07976056e-06
4.29629135e-01 8.49339735e-07
6.94361702e-01 6.68090699e-07
1.12221945e+00 5.25520193e-07
1.81371826e+00 4.13374223e-07
2.93131075e+00 3.25160195e-07
4.73755096e+00 2.55771033e-07
7.65677575e+00 2.01189514e-07
1.23747935e+01 1.58255686e-07
2.00000000e+01 1.24483935e-07
