Fe56 26 56 55.9349 600
2
2.53000000e-08 0
2.00000000e+01 0
2 0 60
1.00000000e-11 11
1.61618858e-11 11
2.61206553e-11 11
4.22159048e-11 11
6.82288632e-11 11
1.10270710e-10 11
1.78218262e-10 11
2.88034319e-10 11
4.65517777e-10 11
7.52364516e-10 11
1.21596294e-09 11
1.96522542e-09 11
3.17617487e-09 11
5.13329756e-09 11
8.29637690e-09 11
1.34085096e-08 11
2.16706801e-08 11
3.50239057e-08 11
5.66052364e-08 11
9.14847367e-08 11
1.47856587e-07 11
2.38964127e-07 11
3.86211093e-07 11
6.24189959e-07 11
1.00880868e-06 11
1.63042507e-06 11
2.63507439e-06 11
4.25877713e-06 11
6.88298697e-06 11
1.11242049e-05 11
1.79788130e-05 11
2.90571522e-05 11
4.69618376e-05 11
7.58991857e-05 11
1.22667397e-04 11
1.98253646e-04 11
3.20415279e-04 11
5.17851515e-04 11
8.36945706e-04 11
1.35266209e-03 11
2.18615703e-03 11
3.53324202e-03 11
5.71038541e-03 11
9.22905968e-03 11
1.49159009e-02 11
2.41069086e-02 11
3.89613105e-02 11
6.29688250e-02 11
1.01769496e-01 11
1.64478697e-01 11
2.65828592e-01 11
4.29629135e-01 11
6.94361702e-01 11
1.12221945e+00 11
1.81371826e+00 11
2.93131075e+00 11
4.73755096e+00 11
7.65677575e+00 11
1.23747935e+01 11
2.00000000e+01 11
102 0 60
1.00000000e-11 130.77767394
1.61618858e-11 102.86972803
2.61206553e-11 80.91733571
4.22159048e-11 63.64958228
6.82288632e-11 50.06676615
1.10270710e-10 39.38252197
1.78218262e-10 30.97829471
2.88034319e-10 24.36752892
4.65517777e-10 19.16750006
7.52364516e-10 15.07715697
1.21596294e-09 11.85969279
1.96522542e-09 9.32883523
3.17617487e-09 7.33806249
5.13329756e-09 5.7721205
8.29637690e-09 4.54035041
1.34085096e-08 3.57143997
2.16706801e-08 2.80929495
3.50239057e-08 2.20979161
5.66052364e-08 1.73822225
9.14847367e-08 1.36728575
1.47856587e-07 1.07550707
2.38964127e-07 0.84599394
3.86211093e-07 0.6654589
6.24189959e-07 0.52345002
1.00880868e-06 0.41174582
1.63042507e-06 0.3238793
2.63507439e-06 0.25476348
4.25877713e-06 0.20039697
6.88298697e-06 0.15763227
1.11242049e-05 0.12399356
1.79788130e-05 0.09753334
2.90571522e-05 0.07671973
4.69618376e-05 0.06034775
7.58991857e-05 0.04746954
1.22667397e-04 0.03733955
1.98253646e-04 0.02937129
3.20415279e-04 0.02310346
5.17851515e-04 0.01817318
8.36945706e-04 0.01429503
1.35266209e-03 0.01124447
2.18615703e-03 0.0088449
3.53324202e-03 0.0069574
5.71038541e-03 0.00547269
9.22905968e-03 0.00430482
1.49159009e-02 0.00338617
2.41069086e-02 0.00266356
3.89613105e-02 0.00209516
6.29688250e-02 0.00164805
1.01769496e-01 0.00129636
1.64478697e-01 0.00101971
2.65828592e-01 8.02107843e-04
4.29629135e-01 6.30938089e-04
6.94361702e-01 4.96295948e-04
1.12221945e+00 3.90386429e-04
1.81371826e+00 3.07077994e-04
2.93131075e+00 2.41547573e-04
4.73755096e+00 1.90001339e-04
7.65677575e+00 1.49455067e-04
1.23747935e+01 1.17561367e-04
2.00000000e+01 9.24737801e-05
51 0 60
1.00000000e-11 0
1.61618858e-11 0
2.61206553e-11 0
4.22159048e-11 0
6.82288632e-11 0
1.10270710e-10 0
1.78218262e-10 0
2.88034319e-10 0
4.65517777e-10 0
7.52364516e-10 0
1.21596294e-09 0
1.96522542e-09 0
3.17617487e-09 0
5.13329756e-09 0
8.29637690e-09 0
1.34085096e-08 0
2.16706801e-08 0
3.50239057e-08 0
5.66052364e-08 0
9.14847367e-08 0
1.47856587e-07 0
2.38964127e-07 0
3.86211093e-07 0
6.24189959e-07 0
1.00880868e-06 0
1.63042507e-06 0
2.63507439e-06 0
4.25877713e-06 0
6.88298697e-06 0
1.11242049e-05 0
1.79788130e-05 0
2.90571522e-05 0
4.69618376e-05 0
7.58991857e-05 0
1.22667397e-04 0
1.98253646e-04 0
3.20415279e-04 0
5.17851515e-04 0
8.36945706e-04 0
1.35266209e-03 0
2.18615703e-03 0
3.53324202e-03 0
5.71038541e-03 0
9.22905968e-03 0
1.49159009e-02 0
2.41069086e-02 0
3.89613105e-02 0
6.29688250e-02 0
1.01769496e-01 0
1.64478697e-01 0
2.65828592e-01 0
4.29629135e-01 0
6.94361702e-01 0
1.12221945e+00 0.07440067
1.81371826e+00 0.19880769
2.93131075e+00 0.327749
4.73755096e+00 0.43018614
7.65677575e+00 0.4837804
1.23747935e+01 0.49846702
2.00000000e+01 0.49996614
