O16 8 16 15.994 600
2
2.53000000e-08 0
2.00000000e+01 0
2 0 60
1.00000000e-11 3.8
1.61618858e-11 3.8
2.61206553e-11 3.8
4.22159048e-11 3.8
6.82288632e-11 3.8
1.10270710e-10 3.8
1.78218262e-10 3.8
2.88034319e-10 3.8
4.65517777e-10 3.8
7.52364516e-10 3.8
1.21596294e-09 3.8
1.96522542e-09 3.8
3.17617487e-09 3.8
5.13329756e-09 3.8
8.29637690e-09 3.8
1.34085096e-08 3.8
2.16706801e-08 3.8
3.50239057e-08 3.8
5.66052364e-08 3.8
9.14847367e-08 3.8
1.47856587e-07 3.8
2.38964127e-07 3.8
3.86211093e-07 3.8
6.24189959e-07 3.8
1.00880868e-06 3.8
1.63042507e-06 3.8
2.63507439e-06 3.8
4.25877713e-06 3.8
6.88298697e-06 3.8
1.11242049e-05 3.8
1.79788130e-05 3.8
2.90571522e-05 3.8
4.69618376e-05 3.8
7.58991857e-05 3.8
1.22667397e-04 3.8
1.98253646e-04 3.8
3.20415279e-04 3.8
5.17851515e-04 3.8
8.36945706e-04 3.8
1.35266209e-03 3.8
2.18615703e-03 3.8
3.53324202e-03 3.8
5.71038541e-03 3.8
9.22905968e-03 3.8
1.49159009e-02 3.8
2.41069086e-02 3.8
3.89613105e-02 3.8
6.29688250e-02 3.8
1.01769496e-01 3.8
1.64478697e-01 3.8
2.65828592e-01 3.8
4.29629135e-01 3.8
6.94361702e-01 3.8
1.12221945e+00 3.8
1.81371826e+00 3.8
2.93131075e+00 3.8
4.73755096e+00 3.8
7.65677575e+00 3.8
1.23747935e+01 3.8
2.00000000e+01 3.8
102 0 60
1.00000000e-11 0.00955683
1.61618858e-11 0.0075174
2.61206553e-11 0.00591319
4.22159048e-11 0.00465132
6.82288632e-11 0.00365873
1.10270710e-10 0.00287795
1.78218262e-10 0.0022638
2.88034319e-10 0.0017807
4.65517777e-10 0.0014007
7.52364516e-10 0.00110179
1.21596294e-09 8.66669858e-04
1.96522542e-09 6.81722575e-04
3.17617487e-09 5.36243028e-04
5.13329756e-09 4.21808806e-04
8.29637690e-09 3.31794838e-04
1.34085096e-08 2.60989844e-04
2.16706801e-08 2.05294631e-04
3.50239057e-08 1.61484772e-04
5.66052364e-08 1.27023933e-04
9.14847367e-08 9.99170355e-05
1.47856587e-07 7.85947475e-05
2.38964127e-07 6.18226343e-05
3.86211093e-07 4.86296887e-05
6.24189959e-07 3.82521167e-05
1.00880868e-06 3.00891179e-05
1.63042507e-06 2.36681024e-05
2.63507439e-06 1.86173311e-05
4.25877713e-06 1.46443940e-05
6.88298697e-06 1.15192814e-05
1.11242049e-05 9.06106761e-06
1.79788130e-05 7.12743646e-06
2.90571522e-05 5.60644205e-06
4.69618376e-05 4.41002773e-06
7.58991857e-05 3.46892814e-06
1.22667397e-04 2.72865913e-06
1.98253646e-04 2.14636348e-06
3.20415279e-04 1.68832967e-06
5.17851515e-04 1.32804024e-06
8.36945706e-04 1.04463655e-06
1.35266209e-03 8.21711191e-07
2.18615703e-03 6.46358084e-07
3.53324202e-03 5.08425317e-07
5.71038541e-03 3.99927392e-07
9.22905968e-03 3.14582916e-07
1.49159009e-02 2.47450945e-07
2.41069086e-02 1.94644932e-07
3.89613105e-02 1.53107718e-07
6.29688250e-02 1.20434542e-07
1.01769496e-01 9.47338200e-08
1.64478697e-01 7.45176298e-08
2.65828592e-01 5.86155731e-08
4.29629135e-01 4.61070142e-08
6.94361702e-01 3.62677808e-08
1.12221945e+00 2.85282391e-08
1.81371826e+00 2.24403150e-08
2.93131075e+00 1.76515534e-08
4.73755096e+00 1.38847132e-08
7.65677575e+00 1.09217165e-08
1.23747935e+01 8.59102298e-09
2.00000000e+01 6.75769931e-09
51 0 60
1.00000000e-11 0
1.61618858e-11 0
2.61206553e-11 0
4.22159048e-11 0
6.82288632e-11 0
1.10270710e-10 0
1.78218262e-10 0
2.88034319e-10 0
4.65517777e-10 0
7.52364516e-10 0
1.21596294e-09 0
1.96522542e-09 0
3.17617487e-09 0
5.13329756e-09 0
8.29637690e-09 0
1.34085096e-08 0
2.16706801e-08 0
3.50239057e-08 0
5.66052364e-08 0
9.14847367e-08 0
1.47856587e-07 0
2.38964127e-07 0
3.86211093e-07 0
6.24189959e-07 0
1.00880868e-06 0
1.63042507e-06 0
2.63507439e-06 0
4.25877713e-06 0
6.88298697e-06 0
1.11242049e-05 0
1.79788130e-05 0
2.90571522e-05 0
4.69618376e-05 0
7.58991857e-05 0
1.22667397e-04 0
1.98253646e-04 0
3.20415279e-04 0
5.17851515e-04 0
8.36945706e-04 0
1.35266209e-03 0
2.18615703e-03 0
3.53324202e-03 0
5.71038541e-03 0
9.22905968e-03 0
1.49159009e-02 0
2.41069086e-02 0
3.89613105e-02 0
6.29688250e-02 0
1.01769496e-01 0
1.64478697e-01 0
2.65828592e-01 0
4.29629135e-01 0
6.94361702e-01 0
1.12221945e+00 0
1.81371826e+00 0
2.93131075e+00 0
4.73755096e+00 0
7.65677575e+00 0.11264944
1.23747935e+01 0.19174416
2.00000000e+01 0.19981762
