B11 5 11 11.0093 600
2
2.53000000e-08 0
2.00000000e+01 0
2 0 60
1.00000000e-11 4
1.61618858e-11 4
2.61206553e-11 4
4.22159048e-11 4
6.82288632e-11 4
1.10270710e-10 4
1.78218262e-10 4
2.88034319e-10 4
4.65517777e-10 4
7.52364516e-10 4
1.21596294e-09 4
1.96522542e-09 4
3.17617487e-09 4
5.13329756e-09 4
8.29637690e-09 4
1.34085096e-08 4
2.16706801e-08 4
3.50239057e-08 4
5.66052364e-08 4
9.14847367e-08 4
1.47856587e-07 4
2.38964127e-07 4
3.86211093e-07 4
6.24189959e-07 4
1.00880868e-06 4
1.63042507e-06 4
2.63507439e-06 4
4.25877713e-06 4
6.88298697e-06 4
1.11242049e-05 4
1.79788130e-05 4
2.90571522e-05 4
4.69618376e-05 4
7.58991857e-05 4
1.22667397e-04 4
1.98253646e-04 4
3.20415279e-04 4
5.17851515e-04 4
8.36945706e-04 4
1.35266209e-03 4
2.18615703e-03 4
3.53324202e-03 4
5.71038541e-03 4
9.22905968e-03 4
1.49159009e-02 4
2.41069086e-02 4
3.89613105e-02 4
6.29688250e-02 4
1.01769496e-01 4
1.64478697e-01 4
2.65828592e-01 4
4.29629135e-01 4
6.94361702e-01 4
1.12221945e+00 4
1.81371826e+00 4
2.93131075e+00 4
4.73755096e+00 4
7.65677575e+00 4
1.23747935e+01 4
2.00000000e+01 4
102 0 60
1.00000000e-11 0.25149553
1.61618858e-11 0.1978264
2.61206553e-11 0.15561026
4.22159048e-11 0.12240304
6.82288632e-11 0.09628224
1.10270710e-10 0.07573562
1.78218262e-10 0.05957364
2.88034319e-10 0.04686063
4.65517777e-10 0.03686058
7.52364516e-10 0.02899453
1.21596294e-09 0.0228071
1.96522542e-09 0.01794007
3.17617487e-09 0.01411166
5.13329756e-09 0.01110023
8.29637690e-09 0.00873144
1.34085096e-08 0.00686815
2.16706801e-08 0.00540249
3.50239057e-08 0.0042496
5.66052364e-08 0.00334274
9.14847367e-08 0.0026294
1.47856587e-07 0.00206828
2.38964127e-07 0.00162691
3.86211093e-07 0.00127973
6.24189959e-07 0.00100663
1.00880868e-06 7.91818891e-04
1.63042507e-06 6.22844799e-04
2.63507439e-06 4.89929765e-04
4.25877713e-06 3.85378790e-04
6.88298697e-06 3.03138984e-04
1.11242049e-05 2.38449148e-04
1.79788130e-05 1.87564117e-04
2.90571522e-05 1.47537949e-04
4.69618376e-05 1.16053361e-04
7.58991857e-05 9.12875826e-05
1.22667397e-04 7.18068193e-05
1.98253646e-04 5.64832494e-05
3.20415279e-04 4.44297282e-05
5.17851515e-04 3.49484275e-05
8.36945706e-04 2.74904356e-05
1.35266209e-03 2.16239787e-05
2.18615703e-03 1.70094233e-05
3.53324202e-03 1.33796136e-05
5.71038541e-03 1.05244051e-05
9.22905968e-03 8.27849780e-06
1.49159009e-02 6.51186698e-06
2.41069086e-02 5.12223505e-06
3.89613105e-02 4.02915047e-06
6.29688250e-02 3.16933006e-06
1.01769496e-01 2.49299526e-06
1.64478697e-01 1.96099026e-06
2.65828592e-01 1.54251508e-06
4.29629135e-01 1.21334248e-06
6.94361702e-01 9.54415284e-07
1.12221945e+00 7.50743133e-07
1.81371826e+00 5.90534604e-07
2.93131075e+00 4.64514564e-07
4.73755096e+00 3.65387190e-07
7.65677575e+00 2.87413591e-07
1.23747935e+01 2.26079552e-07
2.00000000e+01 1.77834192e-07
